timestamp,best_ask,best_bid,ltp
2025-06-20T16:50:54.043,15147475.0,15141411.0,15141403.0
2025-06-20T16:50:55.56,15147464.0,15141369.0,15147469.0
2025-06-20T16:50:58.203,15147453.0,15141385.0,15147461.0
2025-06-20T16:50:59.74,15147450.0,15141372.0,15147461.0
2025-06-20T16:51:01.497,15146700.0,15141368.0,15147398.0
2025-06-20T16:51:04.17,15146693.0,15141368.0,15147398.0
2025-06-20T16:51:05.903,15146690.0,15141368.0,15146690.0
2025-06-20T16:51:07.41,15146298.0,15141368.0,15146690.0
2025-06-20T16:51:09.333,15146298.0,15141368.0,15146690.0
2025-06-20T16:51:12.033,15145098.0,15141368.0,15145496.0
2025-06-20T16:51:14.693,15144698.0,15141369.0,15145496.0
2025-06-20T16:51:15.503,15144698.0,15141375.0,15144698.0
2025-06-20T16:51:17.24,15143045.0,15141368.0,15143045.0
2025-06-20T16:51:19.943,15143045.0,15141368.0,15143045.0
2025-06-20T16:51:21.487,15143045.0,15141368.0,15143045.0
2025-06-20T16:51:24.12,15143867.0,15141368.0,15143045.0
2025-06-20T16:51:26.2,15143866.0,15141368.0,15143866.0
2025-06-20T16:51:26.963,15143866.0,15141368.0,15143866.0
2025-06-20T16:51:29.277,15143866.0,15141368.0,15143866.0
2025-06-20T16:51:31.997,15146155.0,15141369.0,15143866.0
2025-06-20T16:51:34.353,15146155.0,15141507.0,15143866.0
2025-06-20T16:51:36.383,15146065.0,15141368.0,15143866.0
2025-06-20T16:51:37.163,15146048.0,15141368.0,15143866.0
2025-06-20T16:51:39.36,15146012.0,15141368.0,15143866.0
2025-06-20T16:51:41.637,15146005.0,15141368.0,15146007.0
2025-06-20T16:51:43.69,15146010.0,15141400.0,15146007.0
2025-06-20T16:51:45.957,15150175.0,15141447.0,15146007.0
2025-06-20T16:51:48.077,15150149.0,15141705.0,15146007.0
2025-06-20T16:51:49.94,15150149.0,15142235.0,15146007.0
2025-06-20T16:51:51.38,15150731.0,15142332.0,15146007.0
2025-06-20T16:51:54.343,15151900.0,15142466.0,15146007.0
2025-06-20T16:51:56.127,15152298.0,15142539.0,15146007.0
2025-06-20T16:51:58.243,15152298.0,15146203.0,15146007.0
2025-06-20T16:52:00.637,15156825.0,15155305.0,15152298.0
2025-06-20T16:52:02.54,15155289.0,15148700.0,15155303.0
2025-06-20T16:52:04.383,15154608.0,15146495.0,15155303.0
2025-06-20T16:52:06.787,15154603.0,15145403.0,15155303.0
2025-06-20T16:52:08.597,15154601.0,15144910.0,15154603.0
2025-06-20T16:52:10.89,15153500.0,15146000.0,15154603.0
2025-06-20T16:52:12.05,15153497.0,15146800.0,15154603.0
2025-06-20T16:52:14.737,15156705.0,15149335.0,15154603.0
2025-06-20T16:52:16.203,15156703.0,15153500.0,15154603.0
2025-06-20T16:52:18.24,15160587.0,15149342.0,15160496.0
2025-06-20T16:52:21.037,15159799.0,15150046.0,15160496.0
2025-06-20T16:52:22.213,15159800.0,15150434.0,15160496.0
2025-06-20T16:52:24.48,15160299.0,15153889.0,15160406.0
2025-06-20T16:52:26.247,15160296.0,15152988.0,15160406.0
2025-06-20T16:52:28.52,15154496.0,15148243.0,15152988.0
2025-06-20T16:52:30.713,15154489.0,15148300.0,15152988.0
2025-06-20T16:52:32.463,15154493.0,15148303.0,15152988.0
2025-06-20T16:52:34.5,15154487.0,15148318.0,15154490.0
2025-06-20T16:52:36.56,15154480.0,15148243.0,15154490.0
2025-06-20T16:52:38.813,15154467.0,15148242.0,15154490.0
2025-06-20T16:52:40.92,15154462.0,15148242.0,15154490.0
2025-06-20T16:52:42.993,15154411.0,15148249.0,15154453.0
2025-06-20T16:52:44.313,15154410.0,15148300.0,15154453.0
2025-06-20T16:52:46.48,15156283.0,15148336.0,15154453.0
2025-06-20T16:52:48.47,15156279.0,15148357.0,15154453.0
2025-06-20T16:52:50.667,15156275.0,15148386.0,15154453.0
2025-06-20T16:52:52.693,15156271.0,15148419.0,15154453.0
2025-06-20T16:52:54.403,15156265.0,15148460.0,15154453.0
2025-06-20T16:52:56.723,15156266.0,15148483.0,15154453.0
2025-06-20T16:52:58.903,15156263.0,15148586.0,15154453.0
2025-06-20T16:53:00.85,15156225.0,15148597.0,15154453.0
2025-06-20T16:53:02.137,15156207.0,15148595.0,15154453.0
2025-06-20T16:53:04.157,15156205.0,15148610.0,15148598.0
2025-06-20T16:53:06.163,15156134.0,15148304.0,15148598.0
2025-06-20T16:53:08.293,15156111.0,15148305.0,15148307.0
2025-06-20T16:53:10.517,15155946.0,15148244.0,15148307.0
2025-06-20T16:53:12.163,15155934.0,15148248.0,15155937.0
2025-06-20T16:53:14.31,15155830.0,15148245.0,15155937.0
2025-06-20T16:53:16.75,15153979.0,15148242.0,15155698.0
2025-06-20T16:53:18.733,15148307.0,15146009.0,15148242.0
2025-06-20T16:53:20.513,15147899.0,15146000.0,15148242.0
2025-06-20T16:53:22.883,15147329.0,15146000.0,15148242.0
2025-06-20T16:53:24.94,15147329.0,15146000.0,15147329.0
2025-06-20T16:53:27.02,15147313.0,15146000.0,15147329.0
2025-06-20T16:53:28.907,15147312.0,15140600.0,15140000.0
2025-06-20T16:53:31.17,15148200.0,15140620.0,15140617.0
2025-06-20T16:53:32.5,15148199.0,15140635.0,15140617.0
2025-06-20T16:53:34.277,15148306.0,15142061.0,15140617.0
2025-06-20T16:53:36.203,15148306.0,15143504.0,15148306.0
2025-06-20T16:53:38.957,15148307.0,15143516.0,15148306.0
2025-06-20T16:53:40.483,15148305.0,15143521.0,15148306.0
2025-06-20T16:53:42.283,15148305.0,15142689.0,15148306.0
2025-06-20T16:53:45.05,15147799.0,15142703.0,15148305.0
2025-06-20T16:53:47.6,15147796.0,15142708.0,15147797.0
2025-06-20T16:53:48.513,15148307.0,15142712.0,15147797.0
2025-06-20T16:53:50.76,15154396.0,15143006.0,15152174.0
2025-06-20T16:53:53.053,15154361.0,15143136.0,15152174.0
2025-06-20T16:53:54.14,15154345.0,15143241.0,15152174.0
2025-06-20T16:53:56.663,15154399.0,15146102.0,15152174.0
2025-06-20T16:53:58.393,15156400.0,15146209.0,15152174.0
2025-06-20T16:54:01.083,15156365.0,15146307.0,15152174.0
2025-06-20T16:54:02.673,15156820.0,15148900.0,15152174.0
2025-06-20T16:54:03.973,15156800.0,15149135.0,15152174.0
2025-06-20T16:54:06.19,15156800.0,15149168.0,15152174.0
2025-06-20T16:54:09.213,15156820.0,15149246.0,15152174.0
2025-06-20T16:54:10.23,15156820.0,15150434.0,15152174.0
2025-06-20T16:54:12.933,15162520.0,15156821.0,15156821.0
2025-06-20T16:54:14.327,15161207.0,15156821.0,15156821.0
2025-06-20T16:54:16.287,15163584.0,15157200.0,15156835.0
2025-06-20T16:54:17.98,15164944.0,15157420.0,15156835.0
2025-06-20T16:54:20.62,15167429.0,15157443.0,15156835.0
2025-06-20T16:54:22.623,15170460.0,15167497.0,15170460.0
2025-06-20T16:54:24.873,15169280.0,15165091.0,15170460.0
2025-06-20T16:54:26.083,15171651.0,15166001.0,15170460.0
2025-06-20T16:54:28.663,15172800.0,15166040.0,15174100.0
2025-06-20T16:54:30.39,15173493.0,15166735.0,15172800.0
2025-06-20T16:54:32.35,15175622.0,15167004.0,15172800.0
2025-06-20T16:54:34.077,15175621.0,15167034.0,15175621.0
2025-06-20T16:54:37.027,15173604.0,15167518.0,15175621.0
2025-06-20T16:54:39.067,15173604.0,15167523.0,15175621.0
2025-06-20T16:54:40.62,15173604.0,15167560.0,15173601.0
2025-06-20T16:54:42.133,15173601.0,15168700.0,15173601.0
2025-06-20T16:54:44.273,15174922.0,15169100.0,15173601.0
2025-06-20T16:54:46.673,15175621.0,15170038.0,15173601.0
2025-06-20T16:54:49.187,15175621.0,15170814.0,15173601.0
2025-06-20T16:54:51.12,15175621.0,15170856.0,15173601.0
2025-06-20T16:54:52.55,15175621.0,15170876.0,15173601.0
2025-06-20T16:54:54.17,15175621.0,15170914.0,15173601.0
2025-06-20T16:54:56.71,15175621.0,15170973.0,15173601.0
2025-06-20T16:54:58.34,15175570.0,15171011.0,15173601.0
2025-06-20T16:55:00.66,15175619.0,15169219.0,15175569.0
2025-06-20T16:55:02.15,15175621.0,15167214.0,15175569.0
2025-06-20T16:55:05.037,15175621.0,15169544.0,15175569.0
2025-06-20T16:55:06.703,15175620.0,15170700.0,15175569.0
2025-06-20T16:55:08.703,15174899.0,15167144.0,15174900.0
2025-06-20T16:55:10.793,15175621.0,15169000.0,15174900.0
2025-06-20T16:55:12.917,15175621.0,15169317.0,15174900.0
2025-06-20T16:55:14.69,15175619.0,15169326.0,15175619.0
2025-06-20T16:55:16.277,15175499.0,15169400.0,15175619.0
2025-06-20T16:55:19.2,15175620.0,15169419.0,15175621.0
2025-06-20T16:55:20.203,15175620.0,15169430.0,15175621.0
2025-06-20T16:55:22.49,15175620.0,15169446.0,15175620.0
2025-06-20T16:55:24.88,15175621.0,15169457.0,15169449.0
2025-06-20T16:55:26.137,15180000.0,15169600.0,15175621.0
2025-06-20T16:55:28.937,15182921.0,15170437.0,15181680.0
2025-06-20T16:55:31.047,15178758.0,15170567.0,15181680.0
2025-06-20T16:55:33.08,15178754.0,15170586.0,15178755.0
2025-06-20T16:55:34.217,15181199.0,15171390.0,15178755.0
2025-06-20T16:55:36.353,15181208.0,15171435.0,15181208.0
2025-06-20T16:55:39.133,15178755.0,15171536.0,15181208.0
2025-06-20T16:55:40.5,15178755.0,15168965.0,15181208.0
2025-06-20T16:55:43.51,15178754.0,15170937.0,15178754.0
2025-06-20T16:55:44.53,15178754.0,15170943.0,15178754.0
2025-06-20T16:55:46.523,15179780.0,15170949.0,15178754.0
2025-06-20T16:55:48.99,15178758.0,15171921.0,15178754.0
2025-06-20T16:55:50.943,15178758.0,15172016.0,15178754.0
2025-06-20T16:55:53.123,15182067.0,15172703.0,15178754.0
2025-06-20T16:55:54.18,15182064.0,15172717.0,15178754.0
2025-06-20T16:55:57.173,15182064.0,15172744.0,15178754.0
2025-06-20T16:55:58.237,15182064.0,15172750.0,15178754.0
2025-06-20T16:56:00.397,15182064.0,15172794.0,15178754.0
2025-06-20T16:56:02.427,15178758.0,15172805.0,15172801.0
2025-06-20T16:56:04.517,15178755.0,15169601.0,15172805.0
2025-06-20T16:56:06.417,15178597.0,15169694.0,15172805.0
2025-06-20T16:56:09.467,15178584.0,15170716.0,15172805.0
2025-06-20T16:56:10.62,15178582.0,15170721.0,15172805.0
2025-06-20T16:56:12.73,15178575.0,15170730.0,15172805.0
2025-06-20T16:56:14.227,15178596.0,15170802.0,15172805.0
2025-06-20T16:56:16.007,15178596.0,15170844.0,15172805.0
2025-06-20T16:56:18.89,15178596.0,15170903.0,15172805.0
2025-06-20T16:56:20.933,15178596.0,15170926.0,15172805.0
2025-06-20T16:56:23.08,15178592.0,15170922.0,15172805.0
2025-06-20T16:56:25.14,15179776.0,15171617.0,15172805.0
2025-06-20T16:56:27.217,15178758.0,15171632.0,15172805.0
2025-06-20T16:56:29.41,15178755.0,15171617.0,15172805.0
2025-06-20T16:56:30.94,15178755.0,15171621.0,15172805.0
2025-06-20T16:56:33.713,15181357.0,15171633.0,15172805.0
2025-06-20T16:56:35.723,15181354.0,15173600.0,15172805.0
2025-06-20T16:56:37.657,15182063.0,15173623.0,15172805.0
2025-06-20T16:56:39.35,15183214.0,15173650.0,15172805.0
2025-06-20T16:56:41.89,15183201.0,15173707.0,15173653.0
2025-06-20T16:56:43.943,15183191.0,15173714.0,15173653.0
2025-06-20T16:56:45.533,15183182.0,15173749.0,15173749.0
2025-06-20T16:56:46.993,15183177.0,15173753.0,15173749.0
2025-06-20T16:56:49.22,15183077.0,15173761.0,15173749.0
2025-06-20T16:56:51.983,15182976.0,15173601.0,15173761.0
2025-06-20T16:56:53.02,15182970.0,15173603.0,15173761.0
2025-06-20T16:56:55.037,15182871.0,15173601.0,15173761.0
2025-06-20T16:56:57.587,15182772.0,15173601.0,15173761.0
2025-06-20T16:56:59.877,15172099.0,15168000.0,15168000.0
2025-06-20T16:57:01.237,15172091.0,15168000.0,15168000.0
2025-06-20T16:57:04.073,15173601.0,15168500.0,15172085.0
2025-06-20T16:57:05.517,15178709.0,15172090.0,15172085.0
2025-06-20T16:57:07.207,15178709.0,15172087.0,15172085.0
2025-06-20T16:57:09.857,15178706.0,15170217.0,15172085.0
2025-06-20T16:57:12.073,15178703.0,15171011.0,15172085.0
2025-06-20T16:57:13.753,15180995.0,15171700.0,15172085.0
2025-06-20T16:57:15.857,15180992.0,15171721.0,15172085.0
2025-06-20T16:57:17.993,15180992.0,15171744.0,15172085.0
2025-06-20T16:57:19.023,15180992.0,15171749.0,15172085.0
2025-06-20T16:57:21.633,15180124.0,15171759.0,15172085.0
2025-06-20T16:57:23.77,15180120.0,15171754.0,15172085.0
2025-06-20T16:57:26.01,15180111.0,15171754.0,15172085.0
2025-06-20T16:57:27.513,15180101.0,15171701.0,15172085.0
2025-06-20T16:57:29.47,15180089.0,15171701.0,15172085.0
2025-06-20T16:57:31.7,15180075.0,15171717.0,15172085.0
2025-06-20T16:57:33.68,15180068.0,15171701.0,15172085.0
2025-06-20T16:57:35.573,15180061.0,15171706.0,15172085.0
2025-06-20T16:57:38.047,15180055.0,15171712.0,15172085.0
2025-06-20T16:57:40.06,15179956.0,15171712.0,15172085.0
2025-06-20T16:57:41.24,15179861.0,15168001.0,15172085.0
2025-06-20T16:57:44.063,15179760.0,15168907.0,15172085.0
2025-06-20T16:57:45.367,15178690.0,15168909.0,15172085.0
2025-06-20T16:57:48.187,15178590.0,15168909.0,15172085.0
2025-06-20T16:57:49.157,15178494.0,15168909.0,15172085.0
2025-06-20T16:57:51.97,15178401.0,15168909.0,15172085.0
2025-06-20T16:57:54.253,15174286.0,15168000.0,15172085.0
2025-06-20T16:57:55.95,15172727.0,15168000.0,15172085.0
2025-06-20T16:57:57.9,15172416.0,15168000.0,15172085.0
2025-06-20T16:57:59.96,15172407.0,15168000.0,15172085.0
2025-06-20T16:58:01.977,15172399.0,15168000.0,15172085.0
2025-06-20T16:58:04.267,15170879.0,15168003.0,15172085.0
2025-06-20T16:58:05.997,15170879.0,15168003.0,15170879.0
2025-06-20T16:58:08.12,15170872.0,15168003.0,15168003.0
2025-06-20T16:58:09.143,15170074.0,15168003.0,15168003.0
2025-06-20T16:58:11.273,15172309.0,15168000.0,15168003.0
2025-06-20T16:58:13.263,15172312.0,15168000.0,15168003.0
2025-06-20T16:58:16.18,15172312.0,15165125.0,15168000.0
2025-06-20T16:58:17.29,15172307.0,15165002.0,15165412.0
2025-06-20T16:58:19.83,15167573.0,15161854.0,15167576.0
2025-06-20T16:58:21.483,15169999.0,15162903.0,15167568.0
2025-06-20T16:58:23.6,15170040.0,15163012.0,15166575.0
2025-06-20T16:58:25.827,15174597.0,15163596.0,15175100.0
2025-06-20T16:58:27.853,15174596.0,15163728.0,15175100.0
2025-06-20T16:58:30.3,15173800.0,15164600.0,15174596.0
2025-06-20T16:58:31.96,15173796.0,15164617.0,15174596.0
2025-06-20T16:58:34.043,15172997.0,15165501.0,15173796.0
2025-06-20T16:58:36.217,15172700.0,15166608.0,15173796.0
2025-06-20T16:58:37.393,15172696.0,15166614.0,15173796.0
2025-06-20T16:58:39.337,15172696.0,15166627.0,15172696.0
2025-06-20T16:58:42.4,15171898.0,15166635.0,15172696.0
2025-06-20T16:58:43.5,15171898.0,15166643.0,15172696.0
2025-06-20T16:58:45.107,15171898.0,15166653.0,15172696.0
2025-06-20T16:58:47.783,15171898.0,15166609.0,15171898.0
2025-06-20T16:58:49.94,15171898.0,15166619.0,15171898.0
2025-06-20T16:58:52.067,15171898.0,15166623.0,15171898.0
2025-06-20T16:58:54.073,15163900.0,15161215.0,15166608.0
2025-06-20T16:58:56.02,15163597.0,15156835.0,15166608.0
2025-06-20T16:58:58.173,15161085.0,15150001.0,15156835.0
2025-06-20T16:58:59.48,15160794.0,15150003.0,15156835.0
2025-06-20T16:59:01.243,15160698.0,15150101.0,15156835.0
2025-06-20T16:59:03.33,15159494.0,15150201.0,15156835.0
2025-06-20T16:59:05.613,15158291.0,15150011.0,15156835.0
2025-06-20T16:59:08.427,15156497.0,15150012.0,15156835.0
2025-06-20T16:59:09.69,15156492.0,15153693.0,15156835.0
2025-06-20T16:59:11.87,15156482.0,15153693.0,15156489.0
2025-06-20T16:59:13.71,15157277.0,15153694.0,15156489.0
2025-06-20T16:59:15.98,15157277.0,15154106.0,15156489.0
2025-06-20T16:59:17.497,15159019.0,15153699.0,15156489.0
2025-06-20T16:59:19.35,15159019.0,15154303.0,15156489.0
2025-06-20T16:59:21.163,15159019.0,15154323.0,15156489.0
2025-06-20T16:59:24.363,15161305.0,15154351.0,15156489.0
2025-06-20T16:59:25.777,15160897.0,15154358.0,15156489.0
2025-06-20T16:59:27.563,15160897.0,15154372.0,15156489.0
2025-06-20T16:59:29.873,15160897.0,15154384.0,15156489.0
2025-06-20T16:59:31.723,15160453.0,15153693.0,15156489.0
2025-06-20T16:59:33.69,15160450.0,15153693.0,15156489.0
2025-06-20T16:59:35.117,15159899.0,15153693.0,15156489.0
2025-06-20T16:59:37.863,15159896.0,15153693.0,15156489.0
2025-06-20T16:59:39.923,15158500.0,15152176.0,15152228.0
2025-06-20T16:59:42.113,15150119.0,15150000.0,15150119.0
2025-06-20T16:59:44.01,15149993.0,15147625.0,15150000.0
2025-06-20T16:59:45.76,15149300.0,15147625.0,15150000.0
2025-06-20T16:59:47.217,15149288.0,15147625.0,15150000.0
2025-06-20T16:59:49.31,15147581.0,15141557.0,15144591.0
2025-06-20T16:59:51.57,15148797.0,15142686.0,15144591.0
2025-06-20T16:59:52.97,15148787.0,15142700.0,15144591.0
2025-06-20T16:59:55.143,15148784.0,15143500.0,15144591.0
2025-06-20T16:59:56.977,15148781.0,15143505.0,15144591.0
2025-06-20T17:00:00.14,15148781.0,15146113.0,15144591.0
2025-06-20T17:00:01.667,15148781.0,15144858.0,15144591.0
2025-06-20T17:00:03.393,15146080.0,15143540.0,15144591.0
2025-06-20T17:00:05.94,15146080.0,15143544.0,15144591.0
2025-06-20T17:00:07.46,15147110.0,15143546.0,15144591.0
2025-06-20T17:00:09.043,15147108.0,15142001.0,15144591.0
2025-06-20T17:00:11.523,15149397.0,15142416.0,15144591.0
2025-06-20T17:00:13.873,15149396.0,15142433.0,15149396.0
2025-06-20T17:00:16.07,15151687.0,15142462.0,15149396.0
2025-06-20T17:00:18.233,15151685.0,15142507.0,15149396.0
2025-06-20T17:00:19.893,15151685.0,15142541.0,15149396.0
2025-06-20T17:00:22.21,15151685.0,15142599.0,15149396.0
2025-06-20T17:00:24.24,15151685.0,15143441.0,15149396.0
2025-06-20T17:00:26.29,15151684.0,15143463.0,15149396.0
2025-06-20T17:00:28.413,15151684.0,15143465.0,15149396.0
2025-06-20T17:00:29.493,15151685.0,15143503.0,15149396.0
2025-06-20T17:00:31.977,15151685.0,15143565.0,15149396.0
2025-06-20T17:00:33.56,15156000.0,15144165.0,15149396.0
2025-06-20T17:00:35.79,15156260.0,15147800.0,15149396.0
2025-06-20T17:00:38.497,15159600.0,15147876.0,15149396.0
2025-06-20T17:00:39.54,15159599.0,15148403.0,15149396.0
2025-06-20T17:00:41.573,15157899.0,15150316.0,15149396.0
2025-06-20T17:00:43.33,15158597.0,15150330.0,15149396.0
2025-06-20T17:00:46.187,15158291.0,15150380.0,15150412.0
2025-06-20T17:00:47.497,15155097.0,15147473.0,15150412.0
2025-06-20T17:00:50.687,15155080.0,15147479.0,15150412.0
2025-06-20T17:00:52.29,15157497.0,15148000.0,15155100.0
2025-06-20T17:00:54.39,15157098.0,15148803.0,15155100.0
2025-06-20T17:00:57.073,15162039.0,15148954.0,15155100.0
2025-06-20T17:00:58.267,15162038.0,15151418.0,15162037.0
2025-06-20T17:01:00.413,15162035.0,15152235.0,15162037.0
2025-06-20T17:01:02.617,15161700.0,15153858.0,15162035.0
2025-06-20T17:01:04.767,15160800.0,15156118.0,15160800.0
2025-06-20T17:01:06.617,15160497.0,15155263.0,15160800.0
2025-06-20T17:01:08.707,15160000.0,15155270.0,15160800.0
2025-06-20T17:01:10.347,15159988.0,15155271.0,15160800.0
2025-06-20T17:01:13.01,15159900.0,15152300.0,15159986.0
2025-06-20T17:01:13.967,15159899.0,15152317.0,15159899.0
2025-06-20T17:01:16.3,15160400.0,15152362.0,15159899.0
2025-06-20T17:01:18.263,15160393.0,15152379.0,15159899.0
2025-06-20T17:01:20.437,15160398.0,15152393.0,15159899.0
2025-06-20T17:01:22.467,15162499.0,15152445.0,15159899.0
2025-06-20T17:01:24.33,15162500.0,15152718.0,15159899.0
2025-06-20T17:01:26.143,15164202.0,15155014.0,15164100.0
2025-06-20T17:01:28.26,15163800.0,15155901.0,15164100.0
2025-06-20T17:01:30.747,15163796.0,15155916.0,15163795.0
2025-06-20T17:01:32.123,15163669.0,15153905.0,15163795.0
2025-06-20T17:01:35,15163593.0,15154438.0,15163795.0
2025-06-20T17:01:36.027,15163591.0,15154443.0,15163592.0
2025-06-20T17:01:39.02,15163584.0,15154508.0,15163592.0
2025-06-20T17:01:40.177,15163583.0,15154512.0,15163592.0
2025-06-20T17:01:42.647,15163578.0,15154524.0,15163592.0
2025-06-20T17:01:44.26,15163575.0,15154535.0,15163592.0
2025-06-20T17:01:46.077,15159500.0,15154544.0,15162056.0
2025-06-20T17:01:48.183,15159595.0,15153401.0,15162056.0
2025-06-20T17:01:50.607,15159598.0,15153506.0,15159592.0
2025-06-20T17:01:52.367,15162300.0,15154500.0,15159592.0
2025-06-20T17:01:54.663,15162197.0,15155805.0,15159592.0
2025-06-20T17:01:57.073,15162199.0,15155803.0,15162200.0
2025-06-20T17:01:58.223,15162195.0,15154506.0,15162197.0
2025-06-20T17:02:00.89,15162192.0,15154518.0,15162197.0
2025-06-20T17:02:02.89,15162190.0,15154602.0,15162197.0
2025-06-20T17:02:04.65,15162187.0,15154607.0,15162189.0
2025-06-20T17:02:06.72,15161397.0,15154615.0,15162189.0
2025-06-20T17:02:08.713,15161394.0,15154618.0,15154618.0
2025-06-20T17:02:11.023,15160497.0,15152500.0,15154618.0
2025-06-20T17:02:12.94,15159798.0,15150000.0,15152500.0
2025-06-20T17:02:14.867,15159595.0,15150500.0,15152500.0
2025-06-20T17:02:17.057,15159585.0,15151304.0,15152500.0
2025-06-20T17:02:18.52,15159582.0,15151309.0,15152500.0
2025-06-20T17:02:21,15159579.0,15151319.0,15152500.0
2025-06-20T17:02:22.15,15159584.0,15151703.0,15152500.0
2025-06-20T17:02:24.523,15159585.0,15151907.0,15152500.0
2025-06-20T17:02:26.6,15159585.0,15151954.0,15152500.0
2025-06-20T17:02:28.637,15159585.0,15152804.0,15152500.0
2025-06-20T17:02:30.64,15159581.0,15152825.0,15152809.0
2025-06-20T17:02:32.7,15159582.0,15152856.0,15152809.0
2025-06-20T17:02:34.78,15160900.0,15155801.0,15160900.0
2025-06-20T17:02:36.01,15160898.0,15155818.0,15160900.0
2025-06-20T17:02:39.27,15160898.0,15155850.0,15160900.0
2025-06-20T17:02:41.157,15160898.0,15155891.0,15160898.0
2025-06-20T17:02:42.233,15160898.0,15155897.0,15160898.0
2025-06-20T17:02:44.173,15160898.0,15155908.0,15160898.0
2025-06-20T17:02:46.66,15160898.0,15155928.0,15160898.0
2025-06-20T17:02:48.737,15160898.0,15155973.0,15160898.0
2025-06-20T17:02:50.413,15160898.0,15155983.0,15160898.0
2025-06-20T17:02:52.75,15160898.0,15156010.0,15160898.0
2025-06-20T17:02:54.643,15163097.0,15156600.0,15160898.0
2025-06-20T17:02:57.047,15162898.0,15156611.0,15160898.0
2025-06-20T17:02:58.05,15162897.0,15156616.0,15160898.0
2025-06-20T17:03:00.833,15162095.0,15156201.0,15160898.0
2025-06-20T17:03:02.407,15161392.0,15155268.0,15160898.0
2025-06-20T17:03:04.44,15161381.0,15155301.0,15160898.0
2025-06-20T17:03:06.307,15161369.0,15155304.0,15160898.0
2025-06-20T17:03:08.577,15161369.0,15156500.0,15160898.0
2025-06-20T17:03:10.697,15161200.0,15156512.0,15160898.0
2025-06-20T17:03:12.667,15161194.0,15155268.0,15160898.0
2025-06-20T17:03:14.147,15161189.0,15155269.0,15160898.0
2025-06-20T17:03:16.087,15161180.0,15152785.0,15160898.0
2025-06-20T17:03:18.13,15159797.0,15152787.0,15160898.0
2025-06-20T17:03:20.21,15159794.0,15152793.0,15159792.0
2025-06-20T17:03:22.813,15159790.0,15152812.0,15159792.0
2025-06-20T17:03:24.343,15159787.0,15152804.0,15159788.0
2025-06-20T17:03:26.513,15158600.0,15152817.0,15158900.0
2025-06-20T17:03:28.53,15158197.0,15151720.0,15158900.0
2025-06-20T17:03:30.72,15158194.0,15151904.0,15158197.0
2025-06-20T17:03:32.943,15158185.0,15150000.0,15150200.0
2025-06-20T17:03:34.573,15157897.0,15150000.0,15150200.0
2025-06-20T17:03:36.92,15157694.0,15150003.0,15150200.0
2025-06-20T17:03:38.827,15157683.0,15150006.0,15150200.0
2025-06-20T17:03:40.173,15155798.0,15150006.0,15150200.0
2025-06-20T17:03:42.753,15155198.0,15150300.0,15150200.0
2025-06-20T17:03:44.23,15154997.0,15150302.0,15150500.0
2025-06-20T17:03:46.897,15154993.0,15150302.0,15150500.0
2025-06-20T17:03:48.513,15154987.0,15150002.0,15150500.0
2025-06-20T17:03:50.323,15154984.0,15150005.0,15150500.0
2025-06-20T17:03:52.66,15154985.0,15150201.0,15150500.0
2025-06-20T17:03:54.607,15154985.0,15150309.0,15150500.0
2025-06-20T17:03:56.74,15154985.0,15150324.0,15150500.0
2025-06-20T17:03:58.567,15154985.0,15150331.0,15150500.0
2025-06-20T17:04:01.3,15154890.0,15150000.0,15150500.0
2025-06-20T17:04:02.93,15154882.0,15150001.0,15150500.0
2025-06-20T17:04:04.947,15154882.0,15150334.0,15150500.0
2025-06-20T17:04:06.983,15154882.0,15150339.0,15150500.0
2025-06-20T17:04:08.29,15154881.0,15150344.0,15150500.0
2025-06-20T17:04:10.853,15153694.0,15150000.0,15150500.0
2025-06-20T17:04:12.533,15154039.0,15150000.0,15150500.0
2025-06-20T17:04:14.457,15153680.0,15150002.0,15150500.0
2025-06-20T17:04:16.837,15153676.0,15150003.0,15150500.0
2025-06-20T17:04:19.457,15153664.0,15150000.0,15150500.0
2025-06-20T17:04:20.48,15153668.0,15150008.0,15150500.0
2025-06-20T17:04:23.063,15153652.0,15150002.0,15150500.0
2025-06-20T17:04:24.853,15153295.0,15150000.0,15150500.0
2025-06-20T17:04:26.177,15153297.0,15150000.0,15150500.0
2025-06-20T17:04:27.9,15153200.0,15150000.0,15150500.0
2025-06-20T17:04:30.12,15153195.0,15150001.0,15150500.0
2025-06-20T17:04:32.317,15153188.0,15150001.0,15150500.0
2025-06-20T17:04:34.47,15153188.0,15150000.0,15150500.0
2025-06-20T17:04:36.517,15153184.0,15148813.0,15150000.0
2025-06-20T17:04:38.53,15153180.0,15148813.0,15150000.0
2025-06-20T17:04:40.407,15153176.0,15145002.0,15148810.0
2025-06-20T17:04:42.643,15151200.0,15145004.0,15148810.0
2025-06-20T17:04:44.817,15151192.0,15143722.0,15148810.0
2025-06-20T17:04:47.12,15150594.0,15143728.0,15148810.0
2025-06-20T17:04:48.84,15150193.0,15143732.0,15148810.0
2025-06-20T17:04:50.197,15150189.0,15143734.0,15148810.0
2025-06-20T17:04:52.147,15150188.0,15143735.0,15148810.0
2025-06-20T17:04:54.62,15150187.0,15141371.0,15148810.0
2025-06-20T17:04:56.203,15149100.0,15142900.0,15148810.0
2025-06-20T17:04:58.22,15149089.0,15143001.0,15148810.0
2025-06-20T17:05:00.557,15149080.0,15142901.0,15148810.0
